MsgID.GLOBAL_POSITION,0.0000000,-122.3957471,37.7932809,1.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,1.9700000
MsgID.LOCAL_POSITION,84.1040000,-0.0722296,0.4274395,-0.9944718
MsgID.LOCAL_VELOCITY,84.1040000,-0.0083139,-0.0218929,1.9730217
MsgID.GLOBAL_POSITION,0.0000000,-122.3957499,37.7932788,0.5200000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0300000,1.9700000
MsgID.LOCAL_POSITION,84.3540000,-0.3006103,0.1742856,-0.5161893
MsgID.LOCAL_VELOCITY,84.3540000,-0.0156754,-0.0357131,1.9755507
MsgID.GLOBAL_POSITION,0.0000000,-122.3957481,37.7932780,0.0480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,1.7300000
MsgID.LOCAL_POSITION,84.6040000,-0.3869387,0.3391502,-0.0483798
MsgID.LOCAL_VELOCITY,84.6040000,-0.0055654,-0.0277954,1.7327861
MsgID.GLOBAL_POSITION,0.0000000,-122.3957472,37.7932789,0.0130000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,84.8540000,-0.2866923,0.4215411,-0.0136791
MsgID.LOCAL_VELOCITY,84.8540000,-0.0156823,0.0030634,-0.0182467
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957468,37.7932796,0.0290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,85.1040000,-0.2098259,0.4541477,-0.0303196
MsgID.LOCAL_VELOCITY,85.1040000,0.0000075,-0.0000136,-0.0000092
MsgID.GLOBAL_POSITION,0.0000000,-122.3957470,37.7932801,0.0630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,85.3540000,-0.1553694,0.4329757,-0.0638820
MsgID.LOCAL_VELOCITY,85.3540000,-0.0000142,-0.0000020,0.0000501
MsgID.GLOBAL_POSITION,0.0000000,-122.3957480,37.7932791,0.0940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,85.6040000,-0.2680658,0.3477908,-0.0950838
MsgID.LOCAL_VELOCITY,85.6040000,-0.0000077,0.0000004,-0.0000310
MsgID.GLOBAL_POSITION,0.0000000,-122.3957482,37.7932783,0.1250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,85.8550000,-0.3543683,0.3260185,-0.1251930
MsgID.LOCAL_VELOCITY,85.8550000,-0.0000089,-0.0000072,-0.0000662
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957471,37.7932795,0.1530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,86.1050000,-0.2263374,0.4296229,-0.1533691
MsgID.LOCAL_VELOCITY,86.1050000,-0.0000287,-0.0000036,0.0001676
MsgID.GLOBAL_POSITION,0.0000000,-122.3957468,37.7932796,0.1790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,86.3550000,-0.2095154,0.4531336,-0.1796687
MsgID.LOCAL_VELOCITY,86.3550000,-0.0000030,-0.0000025,-0.0000751
MsgID.GLOBAL_POSITION,0.0000000,-122.3957494,37.7932796,0.2000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,86.6050000,-0.2096577,0.2165676,-0.2011088
MsgID.LOCAL_VELOCITY,86.6050000,0.0000256,0.0000081,-0.0000165
MsgID.GLOBAL_POSITION,0.0000000,-122.3957492,37.7932796,0.2160000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,86.8550000,-0.2098065,0.2377706,-0.2164634
MsgID.LOCAL_VELOCITY,86.8550000,0.0000048,0.0000092,-0.0000054
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957473,37.7932795,0.2230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,87.1050000,-0.2203809,0.4128488,-0.2231273
MsgID.LOCAL_VELOCITY,87.1050000,0.0000408,0.0000029,0.0001284
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7932792,0.2190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,87.3550000,-0.2538373,0.1707258,-0.2197910
MsgID.LOCAL_VELOCITY,87.3550000,-0.0000275,-0.0000082,0.0001893
MsgID.GLOBAL_POSITION,0.0000000,-122.3957494,37.7932800,0.2040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,87.6050000,-0.1648314,0.2261395,-0.2043749
MsgID.LOCAL_VELOCITY,87.6050000,-0.0000332,-0.0000130,0.0001663
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7932808,0.1770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,87.8550000,-0.0760131,0.2449315,-0.1769208
MsgID.LOCAL_VELOCITY,87.8550000,0.0000335,-0.0000080,-0.0000137
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957498,37.7932806,0.1380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,88.1060000,-0.1068696,0.1836919,-0.1384117
MsgID.LOCAL_VELOCITY,88.1060000,-0.0000045,0.0000223,-0.0000324
MsgID.GLOBAL_POSITION,0.0000000,-122.3957475,37.7932793,0.0920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,88.3560000,-0.2444271,0.3943465,-0.0921669
MsgID.LOCAL_VELOCITY,88.3560000,-0.0000054,0.0000053,-0.0000115
MsgID.GLOBAL_POSITION,0.0000000,-122.3957476,37.7932796,0.0440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,88.6060000,-0.2131890,0.3805630,-0.0444569
MsgID.LOCAL_VELOCITY,88.6060000,-0.0000190,-0.0000067,0.0000860
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7932796,0.0020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,88.8560000,-0.2095154,0.2512334,-0.0022667
MsgID.LOCAL_VELOCITY,88.8560000,0.0000038,0.0000061,0.0000042
